Date,Open,High,Low,Close,Volume,Adj Close
2008-04-30,82.35,83.31,81.65,81.88,6032000,81.88
2008-04-29,82.76,83.09,81.40,81.51,4509500,81.51
2008-04-28,82.60,83.60,82.30,83.03,4683900,83.03
2008-04-25,82.53,82.89,81.21,82.25,4084500,82.25
2008-04-24,81.68,82.50,80.52,81.82,5305700,81.82
2008-04-23,82.50,82.77,81.37,81.69,4773400,81.69
2008-04-22,83.14,83.34,81.35,82.01,5720100,82.01
2008-04-21,83.89,84.45,82.05,83.33,9813300,83.33
2008-04-18,81.03,85.45,81.00,85.28,20117900,85.28
2008-04-17,77.85,80.00,77.61,78.59,9966100,78.59
2008-04-16,76.75,79.17,76.52,79.02,7640200,78.66
2008-04-15,76.09,76.75,74.91,75.95,5458400,75.60
2008-04-14,74.79,76.02,74.70,75.54,4447000,75.20
2008-04-11,75.12,75.85,74.38,74.80,9044900,74.46
2008-04-10,76.02,76.93,75.50,75.71,6994500,75.37
2008-04-09,77.74,77.74,75.65,76.16,4582900,75.81
2008-04-08,76.85,77.92,76.47,77.59,4019000,77.24
2008-04-07,78.25,78.45,76.97,77.25,5320900,76.90
2008-04-04,76.86,78.57,76.85,77.83,4885200,77.48
2008-04-03,78.19,78.36,76.78,77.07,7971500,76.72
2008-04-02,79.85,79.98,78.09,78.51,8160000,78.15
2008-04-01,78.89,79.99,78.79,79.98,9342800,79.62
2008-03-31,77.00,78.63,77.00,78.29,6068700,77.93
2008-03-28,77.37,78.00,76.44,77.09,4421300,76.74
2008-03-27,77.68,78.00,76.71,77.03,7068200,76.68
2008-03-26,76.04,77.61,75.87,77.36,7498900,77.01
2008-03-25,76.39,76.94,75.32,76.64,5211600,76.29
2008-03-24,74.06,76.50,74.06,76.03,5374000,75.68
2008-03-20,74.11,74.28,72.80,73.82,9254000,73.48
2008-03-19,76.62,77.00,73.73,73.73,7377400,73.39
2008-03-18,75.72,76.87,74.63,76.87,9404400,76.52
2008-03-17,72.87,75.22,72.51,74.46,8913600,74.12
2008-03-14,76.50,76.80,73.48,74.79,8571100,74.45
2008-03-13,74.27,76.05,73.33,75.67,8559700,75.33
2008-03-12,73.80,76.64,73.75,75.25,14346200,74.91
2008-03-11,69.52,72.73,69.52,72.61,7690800,72.28
2008-03-10,70.00,70.31,68.30,68.72,7146000,68.41
2008-03-07,70.04,71.11,68.90,69.84,6961000,69.52
2008-03-06,71.64,71.84,70.64,70.75,5442600,70.43
2008-03-05,72.02,72.77,70.89,71.85,7258800,71.52
2008-03-04,72.67,72.88,70.47,71.74,7998400,71.41
2008-03-03,72.10,73.61,72.10,73.20,6104700,72.87
2008-02-29,73.77,74.34,72.00,72.33,8823500,72.00
2008-02-28,73.83,74.70,73.15,74.39,6024500,74.05
2008-02-27,73.00,75.19,72.53,74.22,7163300,73.88
2008-02-26,72.00,73.76,71.78,73.30,6203900,72.97
2008-02-25,71.25,72.33,70.63,72.25,5190100,71.92
2008-02-22,70.95,71.65,69.82,71.18,5231500,70.86
2008-02-21,71.99,72.18,70.55,70.79,5371200,70.47
2008-02-20,69.93,71.50,69.46,71.25,4717500,70.93
2008-02-19,70.61,71.11,69.86,70.40,5415300,70.08
2008-02-15,70.00,70.34,69.18,69.95,5355800,69.63
2008-02-14,71.53,71.99,70.19,70.44,5418800,70.12
2008-02-13,70.61,71.91,70.15,71.65,7502000,71.32
2008-02-12,69.98,71.26,69.61,70.00,6703400,69.68
2008-02-11,68.12,69.43,67.56,69.42,4979000,69.10
2008-02-08,68.09,68.69,67.62,68.01,4496000,67.70
2008-02-07,67.55,68.90,67.32,68.32,6506000,68.01
2008-02-06,68.12,69.05,67.55,67.98,7305000,67.67
2008-02-05,69.84,70.10,67.52,67.52,11709400,67.21
2008-02-04,71.78,71.98,70.60,70.95,4565300,70.63
2008-02-01,71.15,72.17,70.60,71.76,6526400,71.43
2008-01-31,67.51,71.64,67.50,70.99,8826800,70.67
2008-01-30,68.83,70.47,68.29,68.44,7904500,68.13
2008-01-29,68.78,69.62,68.49,68.99,8283600,68.68
2008-01-28,66.69,68.63,64.97,68.21,10984100,67.90
2008-01-25,67.65,67.75,65.11,65.93,9286700,65.63
2008-01-24,65.30,65.97,64.21,65.25,8160300,64.95
2008-01-23,62.56,65.19,61.19,65.08,10896500,64.78
2008-01-22,59.60,64.45,59.60,63.82,9870200,63.53
2008-01-18,63.03,65.05,62.30,62.81,9225400,62.52
2008-01-17,64.33,64.83,62.14,62.47,11011400,62.19
2008-01-16,65.21,66.20,63.90,64.27,13079600,63.62
2008-01-15,66.36,66.73,65.22,65.40,9353400,64.74
2008-01-14,66.73,67.50,65.84,67.27,8106700,66.59
2008-01-11,67.80,68.33,66.00,66.01,9247500,65.34
2008-01-10,66.60,68.20,65.54,67.41,6914600,66.73
2008-01-09,67.12,67.26,65.25,67.23,9845500,66.55
2008-01-08,68.94,69.49,67.04,67.15,7662300,66.47
2008-01-07,69.00,69.13,67.80,68.73,8790400,68.03
2008-01-04,69.65,69.94,68.10,68.53,7697200,67.84
2008-01-03,71.01,71.49,69.94,70.38,4385900,69.67
2008-01-02,72.56,72.67,70.05,70.63,6337800,69.91
2007-12-31,73.00,73.71,72.39,72.56,2639600,71.82
2007-12-28,73.01,73.65,72.90,73.16,3043600,72.42
2007-12-27,72.88,73.87,72.42,72.73,3336500,71.99
2007-12-26,72.97,73.93,72.45,73.69,3466500,72.94
2007-12-24,73.00,73.21,72.10,72.70,2176100,71.96
2007-12-21,72.05,73.36,71.37,72.73,7334400,71.99
2007-12-20,71.21,71.84,70.71,71.51,3286600,70.79
2007-12-19,70.92,71.68,70.17,70.84,4241800,70.12
2007-12-18,71.53,71.97,70.07,71.05,7376600,70.33
2007-12-17,72.00,72.15,70.91,71.16,9342800,70.44
2007-12-14,73.54,74.52,73.30,73.39,4083100,72.65
2007-12-13,73.50,74.51,73.29,74.22,4558100,73.47
2007-12-12,75.25,75.87,73.16,73.82,6841900,73.07
2007-12-11,76.85,77.26,73.66,73.72,8788500,72.97
2007-12-10,74.50,77.22,74.20,76.58,7569700,75.80
2007-12-07,74.34,74.77,73.71,74.20,3804500,73.45
2007-12-06,72.68,74.40,72.37,74.35,4659200,73.60
2007-12-05,72.60,73.03,72.21,72.71,4418300,71.97
2007-12-04,71.77,72.26,71.30,72.01,5083200,71.28
2007-12-03,71.41,72.68,71.03,72.06,5505400,71.33
2007-11-30,72.50,73.31,71.33,71.90,5655000,71.17
2007-11-29,71.10,72.34,70.75,71.72,5272100,70.99
2007-11-28,69.48,71.35,68.82,71.19,6637000,70.47
2007-11-27,68.05,69.43,67.90,68.82,7098800,68.12
2007-11-26,68.76,69.71,67.75,67.83,4521900,67.14
2007-11-23,68.53,68.73,67.64,68.63,2459900,67.93
2007-11-21,67.58,68.73,67.00,67.94,6311100,67.25
2007-11-20,68.17,69.23,67.16,68.28,7487700,67.59
2007-11-19,69.40,69.50,67.41,68.20,7104600,67.51
2007-11-16,70.06,70.25,68.54,69.44,7640300,68.74
2007-11-15,69.89,70.65,69.29,69.73,7699600,69.02
2007-11-14,71.64,72.00,69.85,70.03,7500400,69.32
2007-11-13,70.09,71.30,69.03,71.07,7243000,70.35
2007-11-12,70.25,70.55,69.48,69.60,7588200,68.89
2007-11-09,71.94,72.10,69.67,70.41,8790800,69.70
2007-11-08,73.66,73.83,71.82,72.43,9649900,71.70
2007-11-07,74.01,74.98,73.60,73.60,4672300,72.85
2007-11-06,73.56,75.00,73.50,74.92,5091300,74.16
2007-11-05,73.56,74.12,73.12,73.50,5979600,72.76
2007-11-02,73.51,75.13,72.57,74.76,5967900,74.00
2007-11-01,74.29,74.29,72.84,73.31,6177600,72.57
2007-10-31,73.41,75.16,73.25,74.61,6216400,73.85
2007-10-30,73.85,74.29,73.23,73.46,4088700,72.72
2007-10-29,75.01,75.36,73.80,73.90,6442200,73.15
2007-10-26,74.60,75.10,73.75,75.04,4844400,74.28
2007-10-25,75.24,75.85,73.58,74.67,6588900,73.91
2007-10-24,74.00,75.98,74.00,75.79,9153500,75.02
2007-10-23,73.80,74.60,73.09,74.42,7150800,73.67
