Date,Open,High,Low,Close,Volume,Adj Close
2008-04-30,123.34,123.50,120.50,120.70,8128300,120.21
2008-04-29,122.04,123.20,122.04,122.85,7226000,122.35
2008-04-28,122.61,123.05,121.64,121.69,5605200,121.19
2008-04-25,124.50,124.50,122.06,123.08,6313400,122.58
2008-04-24,123.38,124.90,122.73,124.19,5996700,123.68
2008-04-23,123.69,124.78,122.64,123.60,7593300,123.10
2008-04-22,123.87,124.35,123.01,123.67,5417500,123.17
2008-04-21,123.62,124.51,122.05,124.35,6952800,123.84
2008-04-18,123.92,125.00,123.15,124.40,12490800,123.89
2008-04-17,122.39,123.72,120.70,123.08,18999100,122.58
2008-04-16,118.15,120.47,117.17,120.47,19317700,119.98
2008-04-15,117.10,117.67,115.54,117.17,8642000,116.69
2008-04-14,116.20,117.94,115.95,117.28,7745600,116.80
2008-04-11,117.31,117.80,115.51,116.00,9556800,115.53
2008-04-10,116.93,119.22,116.88,118.78,9149300,118.30
2008-04-09,116.50,117.72,115.72,116.77,6819100,116.29
2008-04-08,115.72,116.88,115.28,116.27,7283300,115.80
2008-04-07,116.37,117.37,115.82,116.31,6181200,115.84
2008-04-04,116.05,116.58,114.60,115.76,5733200,115.29
2008-04-03,114.35,116.82,113.86,116.02,7052900,115.55
2008-04-02,116.84,116.88,113.98,114.81,8007600,114.34
2008-04-01,115.20,118.37,114.97,116.49,11875400,116.02
2008-03-31,114.15,115.87,113.34,115.14,9707200,114.67
2008-03-28,115.86,116.75,114.21,114.57,6600900,114.10
2008-03-27,116.02,116.20,114.51,115.52,8437200,115.05
2008-03-26,117.59,117.97,114.96,116.91,9617100,116.43
2008-03-25,119.10,119.10,117.15,117.97,8443600,117.49
2008-03-24,118.57,119.79,118.13,119.06,8398000,118.58
2008-03-20,117.09,118.48,116.65,118.33,11417900,117.85
2008-03-19,118.29,118.50,116.65,116.94,9314400,116.46
2008-03-18,116.60,118.43,113.81,118.41,9966500,117.93
2008-03-17,113.00,117.04,113.00,115.55,9280300,115.08
2008-03-14,116.07,116.52,112.69,115.23,9734600,114.76
2008-03-13,115.69,116.78,113.64,115.91,9548900,115.44
2008-03-12,116.44,118.00,115.11,117.07,9083200,116.59
2008-03-11,115.80,116.56,114.04,116.49,10480600,116.02
2008-03-10,113.12,115.99,113.12,114.01,9747300,113.55
2008-03-07,111.85,114.75,111.80,113.94,8124900,113.48
2008-03-06,115.06,115.15,112.25,112.52,8018400,112.06
2008-03-05,116.41,116.41,114.25,115.39,8434200,114.92
2008-03-04,113.40,115.72,112.75,115.71,8593300,115.24
2008-03-03,113.86,114.81,113.48,114.23,6335700,113.76
2008-02-29,114.04,115.14,113.35,113.86,8475100,113.40
2008-02-28,115.60,115.90,114.56,115.24,7227200,114.77
2008-02-27,113.84,116.63,112.91,116.46,11854900,115.99
2008-02-26,109.52,114.99,109.05,114.38,18651500,113.91
2008-02-25,107.43,110.32,107.43,110.08,8158000,109.63
2008-02-22,107.14,108.48,105.71,108.07,7917200,107.63
2008-02-21,108.10,109.60,106.43,106.93,8328000,106.49
2008-02-20,105.43,108.21,104.53,107.85,7671000,107.41
2008-02-19,106.94,107.62,104.64,105.00,7376400,104.57
2008-02-15,105.27,106.25,105.00,106.16,6235600,105.73
2008-02-14,107.94,108.50,105.50,106.13,7340600,105.70
2008-02-13,107.13,108.93,106.80,108.42,6608200,107.98
2008-02-12,105.16,107.33,104.70,106.53,7650200,106.10
2008-02-11,103.05,105.55,102.87,105.14,6098300,104.71
2008-02-08,102.19,103.67,102.07,103.27,6085600,102.85
2008-02-07,102.89,104.00,100.60,102.34,11255800,101.92
2008-02-06,105.05,106.49,103.58,103.59,8265700,103.17
2008-02-05,107.06,108.05,104.68,105.02,9048900,104.19
2008-02-04,108.67,109.00,107.23,107.93,5985500,107.08
2008-02-01,107.16,109.40,105.86,109.08,8047100,108.22
2008-01-31,104.21,107.97,103.70,107.11,9054600,106.27
2008-01-30,105.85,107.65,104.86,105.65,7431100,104.82
2008-01-29,105.50,106.80,104.60,106.10,6616200,105.27
2008-01-28,104.44,105.77,103.83,104.98,7858500,104.15
2008-01-25,107.79,107.79,104.10,104.52,10025400,103.70
2008-01-24,106.38,107.51,104.68,106.91,13025700,106.07
2008-01-23,99.63,106.34,98.50,106.10,19588100,105.27
2008-01-22,98.55,103.09,98.55,101.22,15129500,100.42
2008-01-18,106.72,106.72,102.50,103.40,23871700,102.59
2008-01-17,102.00,103.45,100.05,101.10,11934000,100.30
2008-01-16,100.14,102.86,100.14,101.63,12681700,100.83
2008-01-15,102.03,104.64,101.23,101.83,11629500,101.03
2008-01-14,105.01,105.59,101.33,102.93,18009400,102.12
2008-01-11,99.20,99.46,97.04,97.67,8959900,96.90
2008-01-10,97.39,100.86,97.15,99.92,10634700,99.13
2008-01-09,97.76,99.15,97.16,98.31,10922100,97.54
2008-01-08,100.05,100.38,97.17,97.59,9434400,96.82
2008-01-07,100.25,101.00,99.03,100.05,12650400,99.26
2008-01-04,103.95,103.95,100.48,101.13,11034600,100.33
2008-01-03,104.83,105.57,103.98,104.90,7528900,104.08
2008-01-02,108.99,108.99,104.17,104.69,9503500,103.87
2007-12-31,109.51,110.00,107.26,108.10,5732300,107.25
2007-12-28,110.76,110.76,109.11,110.09,5834500,109.22
2007-12-27,110.53,111.30,109.49,109.60,4513600,108.74
2007-12-26,110.90,112.19,110.90,111.56,3849400,110.68
2007-12-24,111.20,112.00,110.55,111.65,2342400,110.77
2007-12-21,109.90,111.16,109.15,111.05,13246600,110.18
2007-12-20,107.78,109.49,107.61,108.84,8030900,107.98
2007-12-19,106.54,108.38,105.87,107.14,7031100,106.30
2007-12-18,105.08,106.97,104.13,106.31,8042000,105.47
2007-12-17,105.37,105.99,104.00,104.53,7131100,103.71
2007-12-14,107.31,107.56,104.10,105.77,9711200,104.94
2007-12-13,108.00,108.64,106.94,108.18,6252800,107.33
2007-12-12,109.17,110.20,107.38,108.47,7879800,107.62
2007-12-11,109.34,110.40,106.46,106.99,8439700,106.15
2007-12-10,109.38,110.26,109.00,109.39,4442200,108.53
2007-12-07,109.68,110.00,107.95,108.86,5985500,108.00
2007-12-06,108.00,110.00,107.93,109.70,5315500,108.84
2007-12-05,107.83,108.52,106.98,108.16,6090400,107.31
2007-12-04,105.41,107.42,104.72,106.63,6361800,105.79
2007-12-03,105.55,107.14,104.58,105.83,7918800,105.00
2007-11-30,108.57,109.19,103.93,105.18,12900200,104.35
2007-11-29,107.24,107.87,106.25,107.50,7813800,106.65
2007-11-28,104.82,108.27,104.36,107.37,9397700,106.53
2007-11-27,102.70,104.58,101.50,103.83,9117500,103.01
2007-11-26,104.26,105.15,101.72,101.97,7340700,101.17
2007-11-23,103.10,104.14,102.32,104.05,2827700,103.23
2007-11-21,101.41,104.09,101.41,102.22,7097200,101.42
2007-11-20,102.59,104.97,101.38,103.42,8393400,102.61
2007-11-19,104.34,105.39,101.34,102.22,9502200,101.42
