Date,Open,High,Low,Close,Volume,Adj Close
2008-04-30,25.51,25.88,25.25,25.27,148997600,24.95
2008-04-29,26.80,27.18,26.26,26.32,57728900,25.99
2008-04-28,26.70,27.35,26.52,26.81,75064800,26.47
2008-04-25,26.20,26.65,25.81,26.60,97388500,26.26
2008-04-24,24.70,26.17,24.69,25.76,85488400,25.43
2008-04-23,25.07,25.35,24.48,24.63,68733400,24.32
2008-04-22,25.04,25.32,24.63,25.12,60710400,24.80
2008-04-21,24.82,25.10,24.23,25.03,67335100,24.71
2008-04-18,25.73,26.00,25.03,25.11,145077600,24.79
2008-04-17,23.05,24.36,22.96,24.03,80573800,23.73
2008-04-16,23.40,23.65,22.90,23.44,72623300,23.14
2008-04-15,22.78,23.01,22.47,22.80,55119600,22.51
2008-04-14,23.13,23.15,22.18,22.51,79692900,22.22
2008-04-11,23.29,24.32,23.25,23.36,69475600,23.06
2008-04-10,23.51,24.07,23.10,23.71,77528200,23.41
2008-04-09,24.11,24.30,23.54,23.58,84661200,23.28
2008-04-08,24.31,24.36,23.51,23.76,78669300,23.46
2008-04-07,24.85,25.19,24.39,24.60,89250500,24.29
2008-04-04,24.44,24.50,23.52,24.08,73370100,23.78
2008-04-03,23.70,24.74,23.56,24.36,76506300,24.05
2008-04-02,24.05,25.05,23.80,24.02,153373100,23.72
2008-04-01,22.61,23.88,22.58,23.84,135291200,23.54
2008-03-31,20.80,21.59,20.42,21.42,89641400,21.15
2008-03-28,21.86,21.97,20.70,20.83,85043800,20.57
2008-03-27,22.13,22.42,21.51,21.79,106653000,21.51
2008-03-26,22.64,22.80,21.87,22.05,123231800,21.77
2008-03-25,23.09,23.85,23.09,23.42,91926700,23.12
2008-03-24,22.96,24.36,22.84,23.27,128835500,22.98
2008-03-20,20.72,22.64,20.62,22.50,180906800,22.22
2008-03-19,21.00,21.65,20.21,20.41,137116200,20.15
2008-03-18,19.84,20.75,19.22,20.71,152443800,20.45
2008-03-17,18.25,19.33,17.99,18.62,181546400,18.38
2008-03-14,21.47,21.58,19.54,19.78,167642200,19.53
2008-03-13,20.69,21.30,20.04,21.07,137990100,20.80
2008-03-12,21.63,22.68,21.11,21.21,120057600,20.94
2008-03-11,20.90,21.56,20.30,21.49,137366300,21.22
2008-03-10,20.97,21.11,19.69,19.69,116785600,19.44
2008-03-07,20.75,21.69,20.40,20.91,100737400,20.65
2008-03-06,21.95,21.95,21.08,21.17,86972800,20.90
2008-03-05,22.32,22.62,21.88,22.15,112334600,21.87
2008-03-04,22.23,22.50,21.23,22.10,187681200,21.82
2008-03-03,23.72,23.72,22.80,23.09,102143600,22.80
2008-02-29,24.66,24.73,23.49,23.71,100004900,23.41
