Date,Open,High,Low,Close,Volume,Adj Close
2008-04-30,95.06,97.28,95.06,96.15,19536000,96.15
2008-04-29,92.61,95.32,92.61,94.74,19505100,94.74
2008-04-28,92.80,93.43,92.27,92.50,7163400,92.50
2008-04-25,92.66,93.24,91.23,92.69,12739600,92.69
2008-04-24,93.88,93.99,91.91,92.40,12930400,92.40
2008-04-23,94.25,94.63,93.48,94.48,13022700,94.48
2008-04-22,92.49,94.50,92.47,94.03,11475600,94.03
2008-04-21,93.15,93.45,92.11,92.70,8558800,92.70
2008-04-18,91.76,93.32,91.70,93.18,10182100,93.18
2008-04-17,91.20,92.62,91.17,91.99,9127200,91.99
2008-04-16,90.33,92.08,90.18,91.93,11915100,91.93
2008-04-15,89.70,90.28,89.15,90.17,8401300,90.17
2008-04-14,88.80,89.40,88.55,89.30,7089000,89.30
2008-04-11,89.03,89.77,88.61,88.80,7441800,88.80
2008-04-10,90.19,90.40,88.93,89.60,9119700,89.60
2008-04-09,89.51,90.53,89.43,89.95,10708500,89.95
2008-04-08,87.90,89.37,87.76,89.28,7393100,89.28
2008-04-07,88.65,89.37,88.12,88.27,8328300,88.27
2008-04-04,88.03,88.66,87.70,88.05,9750500,88.05
2008-04-03,86.91,88.80,86.76,87.72,9823600,87.72
2008-04-02,86.65,88.19,85.42,87.51,10681700,87.51
2008-04-01,85.08,86.89,84.57,86.74,11069000,86.74
2008-03-31,84.95,85.93,84.32,85.36,10192000,85.36
2008-03-28,84.89,85.58,83.92,84.50,7522200,84.50
2008-03-27,85.32,86.95,84.27,84.40,9148200,84.40
2008-03-26,84.62,85.69,84.48,84.96,11656600,84.96
2008-03-25,84.27,84.84,83.71,84.54,12123000,84.54
2008-03-24,83.38,84.79,82.92,84.01,9971900,84.01
2008-03-20,81.28,84.07,80.87,83.21,18321100,83.21
2008-03-19,86.14,86.84,81.80,81.89,14797100,81.89
2008-03-18,85.11,86.12,84.53,86.12,13429600,86.12
2008-03-17,83.47,84.99,82.44,84.19,15926800,84.19
2008-03-14,87.51,87.64,84.09,85.34,15842000,85.34
2008-03-13,86.00,87.61,85.41,87.04,10964800,87.04
2008-03-12,87.50,88.58,86.56,86.73,10956900,86.73
2008-03-11,85.71,88.33,85.70,88.16,13477100,88.16
2008-03-10,85.55,85.97,84.35,84.73,11854100,84.73
2008-03-07,87.23,87.49,84.65,85.26,15910600,85.26
2008-03-06,88.53,89.00,87.18,87.80,14296500,87.80
2008-03-05,87.03,88.86,86.67,88.79,16220500,88.79
2008-03-04,86.66,87.70,85.06,86.73,13698300,86.73
2008-03-03,86.38,87.92,85.84,87.20,9859700,87.20
2008-02-29,88.47,88.60,85.98,86.66,12983700,86.66
2008-02-28,88.22,89.29,87.77,89.02,8990300,89.02
2008-02-27,87.43,88.94,87.43,88.22,9731900,88.22
2008-02-26,86.75,88.40,86.29,88.12,12672600,88.12
2008-02-25,85.54,87.59,85.31,87.18,11813500,87.18
2008-02-22,85.27,85.74,83.69,85.42,12154700,85.42
2008-02-21,85.57,86.51,84.33,84.78,12189400,84.78
2008-02-20,83.99,86.86,83.70,86.34,13217100,86.34
2008-02-19,84.39,85.49,84.25,84.83,12002500,84.83
2008-02-15,82.52,83.69,81.70,83.60,26988700,83.60
2008-02-14,82.98,83.58,82.60,82.84,11190400,82.84
2008-02-13,80.92,82.29,80.29,82.12,12149400,82.12
2008-02-12,80.84,82.33,80.41,81.12,12330400,80.54
2008-02-11,80.22,80.47,78.51,80.43,17626800,79.85
2008-02-08,79.29,79.48,78.39,79.26,8281700,78.69
2008-02-07,77.11,79.24,76.51,78.74,12570900,78.18
2008-02-06,80.13,80.55,77.24,77.51,15108200,76.96
2008-02-05,80.73,80.99,79.61,79.74,15682500,79.17
2008-02-04,82.51,82.98,81.01,82.02,10299100,81.43
2008-02-01,84.71,84.93,81.53,82.49,16063300,81.90
2008-01-31,82.10,84.50,81.24,83.25,12634300,82.65
2008-01-30,82.11,85.23,81.93,83.23,9415400,82.63
2008-01-29,83.21,83.72,81.90,82.60,9187700,82.01
2008-01-28,81.13,83.26,80.23,82.86,9749400,82.27
2008-01-25,84.68,85.00,81.44,81.82,14050100,81.23
2008-01-24,81.85,83.69,81.14,83.67,13949600,83.07
2008-01-23,78.76,81.48,76.40,81.45,20405300,80.87
2008-01-22,78.23,82.37,76.84,81.25,20897900,80.67
2008-01-18,82.75,84.98,80.88,83.46,18869200,82.86
2008-01-17,86.50,87.17,82.10,82.75,18910400,82.16
2008-01-16,87.69,88.38,85.21,86.25,15709400,85.63
2008-01-15,89.96,90.05,88.15,88.27,13693400,87.64
2008-01-14,91.22,91.85,90.41,90.91,9968600,90.26
2008-01-11,91.60,92.57,90.23,90.67,10575000,90.02
2008-01-10,91.60,92.10,90.14,91.90,13786500,91.24
2008-01-09,90.88,92.75,90.55,92.57,12448200,91.91
2008-01-08,92.41,93.38,90.58,90.95,10987700,90.30
2008-01-07,93.74,93.74,91.15,92.13,12892200,91.47
2008-01-04,93.88,95.21,93.20,93.35,13103800,92.68
2008-01-03,93.80,94.84,93.46,94.61,10479200,93.93
2008-01-02,93.96,94.69,92.71,93.46,9058000,92.79
2007-12-31,94.37,94.58,93.01,93.33,5086600,92.66
2007-12-28,94.01,94.93,93.30,94.86,7895000,94.18
2007-12-27,95.08,95.08,93.65,93.75,8155100,93.08
2007-12-26,94.31,95.20,94.31,94.84,7477600,94.16
2007-12-24,93.63,94.79,93.63,94.48,2917500,93.80
2007-12-21,92.30,94.68,92.26,94.04,13596000,93.37
2007-12-20,90.93,92.52,90.90,92.05,6188100,91.39
2007-12-19,91.39,92.12,90.32,90.90,8325200,90.25
2007-12-18,90.60,91.63,89.61,91.19,8744300,90.54
2007-12-17,91.70,91.76,89.58,89.98,8210000,89.34
2007-12-14,92.50,92.96,91.91,92.02,11090600,91.36
