Date,Open,High,Low,Close,Volume,Adj Close
2008-04-30,48.52,48.97,47.64,48.02,11021800,48.02
2008-04-29,48.08,48.47,47.47,48.01,7715100,48.01
2008-04-28,47.90,48.55,47.29,47.89,9012900,47.89
2008-04-25,46.84,48.00,45.78,47.77,15833400,47.77
2008-04-24,44.52,45.50,43.60,45.18,11083700,45.18
2008-04-23,44.14,44.88,43.86,44.38,8346000,44.38
2008-04-22,45.57,45.57,43.84,43.97,10700200,43.97
2008-04-21,45.12,46.01,44.93,45.70,6825200,45.70
2008-04-18,45.55,46.90,45.20,45.53,12286000,45.53
2008-04-17,43.39,45.00,43.18,44.70,6868300,44.70
2008-04-16,43.89,44.10,42.90,43.75,7715500,43.75
2008-04-15,43.08,44.03,42.65,43.15,7057600,43.15
2008-04-14,43.34,43.35,42.11,42.72,8764200,42.72
2008-04-11,44.40,44.60,43.24,43.39,8959500,43.39
2008-04-10,45.00,45.91,44.18,45.06,8349700,45.06
2008-04-09,46.59,46.75,45.03,45.08,9020700,45.08
2008-04-08,46.80,47.25,46.00,46.47,7293600,46.29
2008-04-07,46.54,47.38,46.30,46.55,6903800,46.37
2008-04-04,46.66,46.95,45.80,46.11,5830100,45.93
2008-04-03,46.00,46.91,45.84,46.68,6051900,46.50
2008-04-02,47.48,47.73,46.25,46.65,8346500,46.47
2008-04-01,44.90,47.22,44.90,47.09,14236500,46.91
2008-03-31,43.21,44.40,42.89,43.72,8371700,43.55
2008-03-28,44.98,45.40,43.05,43.15,9102800,42.98
2008-03-27,45.45,46.18,44.47,44.83,8396700,44.66
2008-03-26,47.36,47.36,45.26,45.36,11113000,45.18
2008-03-25,47.35,48.33,46.81,47.51,9942200,47.33
2008-03-24,46.26,48.75,46.25,47.41,13441300,47.23
2008-03-20,42.21,46.13,42.21,45.98,17558800,45.80
2008-03-19,44.20,44.48,41.92,42.00,14098300,41.84
2008-03-18,42.67,43.71,41.80,43.71,12815400,43.54
2008-03-17,39.69,42.30,39.50,41.71,15240300,41.55
2008-03-14,43.13,43.13,40.53,41.01,10974800,40.85
2008-03-13,42.07,43.31,41.05,42.70,12272800,42.53
