Date,Open,High,Low,Close,Volume,Adj Close
2008-04-30,67.45,67.67,66.92,67.09,13098400,67.09
2008-04-29,67.25,67.49,67.13,67.19,7706800,67.19
2008-04-28,67.30,67.67,67.17,67.32,9071600,67.32
2008-04-25,67.57,67.70,66.94,67.31,9182200,67.31
2008-04-24,67.21,67.74,67.02,67.37,9613100,67.37
2008-04-23,67.12,67.49,66.75,67.26,10643000,67.26
2008-04-22,66.06,67.16,65.79,66.99,13185600,66.99
2008-04-21,66.25,66.57,66.05,66.32,8975600,66.32
2008-04-18,66.07,66.80,65.94,66.51,10741100,66.51
2008-04-17,65.64,66.00,65.55,65.76,8841500,65.76
2008-04-16,65.79,65.91,65.13,65.70,12617900,65.70
2008-04-15,65.63,66.02,64.99,65.65,17362000,65.65
2008-04-14,65.99,66.42,65.74,65.74,10326800,65.74
2008-04-11,66.20,66.75,65.94,66.00,9234800,66.00
2008-04-10,66.26,66.57,66.15,66.33,8272100,66.33
2008-04-09,66.22,66.50,65.94,66.29,8589900,66.29
2008-04-08,65.98,66.61,65.75,66.32,8861100,66.32
2008-04-07,65.65,66.24,65.50,66.14,8901900,66.14
2008-04-04,65.24,65.95,65.03,65.73,8079600,65.73
2008-04-03,64.80,65.58,64.80,65.27,7651200,65.27
2008-04-02,65.85,65.97,65.15,65.31,9791500,65.31
2008-04-01,65.13,65.92,64.51,65.87,11204700,65.87
2008-03-31,64.29,65.01,63.72,64.87,13057500,64.87
2008-03-28,64.84,65.00,64.06,64.18,8755200,64.18
2008-03-27,64.82,65.25,64.52,64.62,10772200,64.62
2008-03-26,64.21,64.85,64.21,64.70,11354700,64.70
2008-03-25,64.93,65.14,64.35,64.55,9511900,64.55
2008-03-24,65.16,65.54,64.64,64.89,9887900,64.89
2008-03-20,64.97,65.50,64.89,65.38,16286500,65.38
2008-03-19,65.39,65.81,64.82,64.88,15845800,64.88
2008-03-18,64.74,65.31,64.43,65.31,15062200,65.31
2008-03-17,61.64,64.29,61.64,64.04,21927300,64.04
2008-03-14,63.37,63.37,62.25,62.65,20835000,62.65
2008-03-13,62.52,63.44,61.66,62.81,15810500,62.81
2008-03-12,62.45,63.13,62.14,62.55,13132300,62.55
2008-03-11,61.76,62.53,61.49,62.44,13635600,62.44
2008-03-10,61.69,61.74,61.17,61.33,14229400,61.33
2008-03-07,62.06,62.42,61.40,61.51,14935800,61.51
2008-03-06,62.95,63.30,62.51,62.63,12137700,62.63
2008-03-05,62.76,63.28,62.64,63.13,13644300,63.13
2008-03-04,62.10,62.80,62.01,62.64,14347700,62.64
2008-03-03,62.00,62.30,61.62,62.23,8841200,62.23
2008-02-29,62.70,62.75,61.88,61.96,12028300,61.96
2008-02-28,63.10,63.49,62.50,62.71,8545200,62.71
2008-02-27,63.21,63.85,62.96,63.04,9569700,63.04
2008-02-26,63.67,64.07,63.40,63.72,9219200,63.72
2008-02-25,63.34,63.94,63.21,63.85,9979000,63.85
2008-02-22,62.76,63.28,62.50,63.18,10142300,63.18
2008-02-21,63.38,63.57,62.75,62.98,11085000,62.56
2008-02-20,63.66,63.71,63.11,63.23,13772900,62.81
2008-02-19,63.25,63.83,63.05,63.66,10392600,63.24
2008-02-15,62.67,63.10,62.45,62.90,11916000,62.49
2008-02-14,63.30,63.63,62.62,62.79,10864100,62.38
2008-02-13,62.59,63.75,62.59,63.41,11190600,62.99
2008-02-12,62.14,63.15,62.01,62.97,11421300,62.56
2008-02-11,62.13,62.14,61.36,61.88,11133400,61.47
2008-02-08,62.85,63.19,61.94,62.03,13338800,61.62
2008-02-07,62.81,63.18,62.50,62.81,13693300,62.40
2008-02-06,63.18,63.37,62.78,63.05,9556900,62.63
2008-02-05,63.72,63.75,62.80,62.87,11320400,62.46
2008-02-04,63.38,63.71,63.00,63.47,7976200,63.05
2008-02-01,63.35,63.59,62.75,63.36,11780400,62.94
2008-01-31,61.86,63.39,61.72,63.14,21274200,62.72
2008-01-30,62.97,63.00,62.00,62.18,13653300,61.77
2008-01-29,63.34,63.39,62.83,62.97,10074000,62.56
2008-01-28,62.66,63.13,62.50,63.07,10182000,62.65
2008-01-25,63.54,63.99,62.34,62.46,23938400,62.05
2008-01-24,64.54,64.54,63.34,63.51,18084400,63.09
2008-01-23,65.00,65.57,62.13,64.20,22843600,63.78
2008-01-22,64.67,66.75,64.50,65.27,29488900,64.84
2008-01-18,68.16,68.16,66.01,66.29,22716600,65.85
2008-01-17,68.37,68.56,66.00,67.83,18336600,67.38
2008-01-16,67.33,68.85,67.33,68.31,18310300,67.86
2008-01-15,67.70,68.17,67.45,67.76,11545300,67.31
2008-01-14,68.29,68.29,67.31,67.95,11661600,67.50
2008-01-11,67.34,68.03,67.34,67.88,15541800,67.43
2008-01-10,67.43,68.23,67.35,67.91,13043400,67.46
2008-01-09,66.99,68.29,66.99,67.80,19489900,67.35
2008-01-08,67.05,67.75,66.60,66.94,13478500,66.50
2008-01-07,65.76,67.21,65.75,66.86,12352700,66.42
2008-01-04,65.72,66.40,65.72,65.84,12714800,65.41
2008-01-03,65.75,66.40,65.36,65.93,9277600,65.50
2008-01-02,66.56,67.00,65.72,65.91,11970500,65.48
2007-12-31,67.29,67.33,66.55,66.70,8515000,66.26
2007-12-28,67.75,67.93,67.03,67.38,5279200,66.94
2007-12-27,67.10,67.98,67.01,67.33,7623400,66.89
2007-12-26,67.98,67.99,67.36,67.56,6399800,67.11
2007-12-24,67.61,68.30,67.59,67.87,2772000,67.42
2007-12-21,67.35,68.19,67.35,68.03,19689500,67.58
2007-12-20,67.68,67.68,67.23,67.33,11029400,66.89
2007-12-19,67.59,67.75,67.21,67.32,8853900,66.88
2007-12-18,67.90,67.90,67.18,67.71,12275400,67.26
2007-12-17,67.43,67.76,67.21,67.55,12357700,67.10
2007-12-14,67.58,67.93,67.39,67.59,9492100,67.14
2007-12-13,67.50,68.00,67.42,67.87,7775900,67.42
2007-12-12,68.00,68.40,67.02,67.70,19269400,67.25
2007-12-11,67.79,67.97,67.48,67.55,10231500,67.10
2007-12-10,67.73,68.00,67.45,67.79,8315100,67.34
2007-12-07,68.50,68.50,67.58,67.68,12058400,67.23
2007-12-06,68.19,68.37,67.75,68.30,7604500,67.85
2007-12-05,67.45,68.25,67.45,68.21,9752700,67.76
2007-12-04,67.44,68.21,67.40,67.94,8107400,67.49
2007-12-03,67.62,68.08,67.30,67.71,9768100,67.26
2007-11-30,68.54,68.75,67.20,67.74,16655400,67.29
2007-11-29,67.99,68.66,67.56,68.40,11035900,67.95
2007-11-28,67.84,68.48,67.06,68.35,15187400,67.90
2007-11-27,67.58,67.88,67.23,67.73,15183000,67.28
2007-11-26,66.75,68.08,66.39,67.37,15977400,66.93
2007-11-23,67.40,67.40,66.17,66.88,5964700,66.44
2007-11-21,67.00,67.65,66.94,67.14,14971600,66.29
2007-11-20,67.83,67.95,67.20,67.64,15463500,66.78
2007-11-19,67.46,68.01,67.44,67.59,19230900,66.73
2007-11-16,67.20,67.78,66.58,67.75,15135600,66.89
2007-11-15,66.76,67.30,66.54,66.88,11491600,66.03
2007-11-14,67.20,67.30,66.75,66.89,12128500,66.04
2007-11-13,66.73,67.35,66.53,67.31,16501000,66.45
2007-11-12,66.37,66.95,64.98,66.31,17582900,65.47
2007-11-09,63.85,65.75,63.85,65.16,16157300,64.33
2007-11-08,63.97,64.89,63.95,64.59,16433400,63.77
2007-11-07,64.10,64.53,63.73,63.91,10751600,63.10
2007-11-06,64.49,64.89,64.15,64.61,7820100,63.79
2007-11-05,64.01,64.86,64.01,64.49,10137400,63.67
2007-11-02,64.73,65.00,64.36,64.78,9896700,63.96
2007-11-01,64.80,65.38,64.52,64.66,11156800,63.84
2007-10-31,64.83,65.25,64.60,65.17,10547400,64.34
2007-10-30,64.80,65.27,64.75,64.82,7698400,63.99
2007-10-29,64.45,65.46,64.30,64.98,12797700,64.15
2007-10-26,64.18,64.60,63.82,64.30,9531300,63.48
2007-10-25,64.42,64.45,63.73,63.95,10605500,63.14
2007-10-24,64.33,64.52,63.73,64.44,11114300,63.62
2007-10-23,64.40,64.60,63.96,64.55,7727900,63.73
2007-10-22,64.30,64.39,63.55,64.34,11153100,63.52
2007-10-19,64.58,65.00,64.16,64.23,15297000,63.41
2007-10-18,65.24,65.32,64.69,64.90,13529500,64.07
2007-10-17,65.55,65.58,64.72,64.85,10198300,64.02
2007-10-16,65.77,66.00,64.61,65.07,14314900,64.24
2007-10-15,65.95,66.16,65.41,65.65,9198100,64.81
2007-10-12,66.17,66.24,65.81,65.94,7025800,65.10
2007-10-11,65.98,66.23,65.83,65.95,10369200,65.11
2007-10-10,66.27,66.30,65.67,65.83,8523900,64.99
2007-10-09,66.10,66.27,65.94,66.25,7639500,65.41
2007-10-08,66.25,66.38,65.95,66.02,5678900,65.18
2007-10-05,66.30,66.40,66.20,66.25,9407400,65.41
2007-10-04,66.10,66.35,66.00,66.11,8741800,65.27
2007-10-03,65.87,66.80,65.82,66.10,9377800,65.26
2007-10-02,66.16,66.34,65.88,66.05,9839400,65.21
2007-10-01,65.66,66.20,65.66,66.14,12568700,65.30
2007-09-28,65.55,65.75,65.34,65.70,8857800,64.86
2007-09-27,65.38,65.75,65.35,65.54,9074100,64.71
2007-09-26,65.02,65.63,64.86,65.39,12518700,64.56
2007-09-25,64.80,65.34,64.75,64.97,10084900,64.14
2007-09-24,64.98,65.55,64.75,65.20,12256700,64.37
2007-09-21,64.90,65.56,64.79,65.12,17638200,64.29
2007-09-20,64.50,65.00,64.18,64.79,12079500,63.97
2007-09-19,63.76,64.78,63.65,64.49,17955900,63.67
2007-09-18,62.97,63.95,62.94,63.83,12653400,63.02
2007-09-17,63.02,63.33,62.70,62.94,11085700,62.14
2007-09-14,62.99,63.32,62.87,63.20,9369200,62.40
2007-09-13,62.68,63.27,62.57,63.11,13499000,62.31
2007-09-12,62.00,62.67,61.95,62.51,11635100,61.71
2007-09-11,61.98,62.14,61.72,62.05,9942900,61.26
2007-09-10,61.85,61.98,61.57,61.84,10176500,61.05
2007-09-07,61.51,62.03,61.26,61.68,13553000,60.89
2007-09-06,61.70,61.90,61.61,61.66,7724400,60.88
2007-09-05,61.85,61.97,61.45,61.65,11283800,60.87
2007-09-04,61.63,62.05,61.60,61.98,9167600,61.19
2007-08-31,61.98,62.07,61.65,61.79,13355800,61.00
2007-08-30,61.35,61.91,61.35,61.60,8354000,60.82
2007-08-29,61.35,61.99,61.26,61.86,10176700,61.07
2007-08-28,61.60,61.68,61.23,61.25,14789300,60.47
2007-08-27,61.66,61.85,61.51,61.60,10458800,60.82
2007-08-24,61.76,61.98,61.35,61.88,9166300,61.09
2007-08-23,62.15,62.37,61.97,62.11,8809400,60.91
2007-08-22,61.70,62.10,61.62,62.01,12141600,60.81
2007-08-21,61.57,61.91,61.50,61.67,12477700,60.48
2007-08-20,61.84,62.10,61.54,61.83,12981800,60.64
2007-08-17,62.49,62.98,61.35,62.02,18327900,60.82
2007-08-16,60.80,61.93,60.73,61.63,24001900,60.44
2007-08-15,61.08,61.75,60.78,61.30,13757600,60.12
2007-08-14,61.51,61.94,61.11,61.13,18623200,59.95
2007-08-13,61.32,61.87,61.13,61.45,11132700,60.26
2007-08-10,60.70,61.42,60.50,61.15,15651600,59.97
2007-08-09,62.00,62.60,60.83,60.83,20821000,59.65
2007-08-08,61.99,62.49,61.20,62.49,15477600,61.28
2007-08-07,61.75,62.40,61.55,62.08,18086400,60.88
2007-08-06,60.31,62.36,60.31,62.30,14768000,61.10
2007-08-03,61.50,61.50,60.41,60.55,12984400,59.38
2007-08-02,60.80,61.48,60.75,61.03,17094800,59.85
2007-08-01,60.51,61.40,60.45,60.96,17638800,59.78
2007-07-31,61.35,61.78,60.50,60.50,21874200,59.33
2007-07-30,59.93,60.44,59.77,60.07,13604100,58.91
2007-07-27,60.75,61.14,59.72,59.77,23503600,58.61
2007-07-26,61.03,61.52,60.75,60.96,23319000,59.78
2007-07-25,61.48,61.99,61.19,61.53,10622200,60.34
2007-07-24,61.57,62.13,61.42,61.47,10753800,60.28
2007-07-23,61.89,62.33,61.85,62.00,9439400,60.80
2007-07-20,62.39,62.50,61.72,61.79,13773900,60.60
2007-07-19,62.35,62.70,62.06,62.39,12653800,61.18
2007-07-18,62.51,62.90,62.02,62.20,16892500,61.00
2007-07-17,62.88,63.52,62.28,62.74,27568400,61.53
2007-07-16,63.37,63.88,63.28,63.80,13368200,62.57
2007-07-13,63.47,63.60,63.01,63.43,8999400,62.20
2007-07-12,63.05,63.41,62.62,63.36,11042400,62.14
2007-07-11,62.20,62.99,62.15,62.86,11145900,61.65
2007-07-10,62.72,62.85,62.12,62.20,14338300,61.00
2007-07-09,62.36,63.33,61.99,62.72,18794500,61.51
2007-07-06,62.10,62.40,62.00,62.13,7558900,60.93
